label,kp_name,x,y
uncover,Right elbow,42,54
uncover,Right shoulder,44,36
uncover,Left shoulder,70,30
uncover,Left elbow,82,47
uncover,Left wrist,88,62
uncover,thorax,56,31
uncover,head top,56,13
uncover,Right ankle,50,122
uncover,Right knee,51,95
uncover,Right hip,51,73
uncover,Left hip,69,72
uncover,Left knee,56,91
uncover,Left ankle,73,109
uncover,Right wrist,43,73
uncover,Right elbow,45,56
uncover,Right shoulder,45,37
uncover,Left shoulder,69,31
uncover,Left elbow,79,47
uncover,Left wrist,79,64
uncover,thorax,57,32
uncover,head top,55,13
uncover,Right ankle,67,129
uncover,Right knee,68,104
uncover,Right hip,72,78
uncover,Left hip,63,77
uncover,Left knee,47,94
uncover,Left ankle,56,117
uncover,Right wrist,51,36
uncover,Right elbow,45,44
uncover,Right shoulder,64,33
uncover,Left shoulder,51,38
uncover,Left elbow,44,53
uncover,Left wrist,40,40
uncover,thorax,57,33
uncover,head top,49,22
uncover,Right ankle,58,116
uncover,Right knee,57,92
uncover,Right hip,67,70
uncover,Left hip,57,67
uncover,Left knee,39,76
uncover,Left ankle,47,99
uncover,Right wrist,39,25
uncover,Right elbow,48,40
uncover,Right shoulder,62,25
uncover,Left shoulder,53,28
uncover,Left elbow,46,46
uncover,Left wrist,34,37
uncover,thorax,53,23
uncover,head top,45,13
uncover,Right ankle,72,113
uncover,Right knee,82,91
uncover,Right hip,63,70
uncover,Left hip,63,70
uncover,Left knee,82,88
uncover,Left ankle,56,102
uncover,Right wrist,50,67
uncover,Right elbow,46,51
uncover,Right shoulder,48,32
uncover,Left shoulder,65,27
uncover,Left elbow,80,40
uncover,Left wrist,80,24
uncover,thorax,58,27
uncover,head top,61,10
uncover,Right ankle,48,91
uncover,Right knee,40,69
uncover,Right hip,61,64
uncover,Left hip,67,68
uncover,Left knee,56,90
uncover,Left ankle,71,113
uncover,Right wrist,31,45
uncover,Right elbow,48,38
uncover,Right shoulder,63,26
uncover,Left shoulder,55,27
uncover,Left elbow,53,50
uncover,Left wrist,38,52
uncover,thorax,55,24
uncover,head top,50,12
uncover,Right ankle,57,122
uncover,Right knee,56,98
uncover,Right hip,55,74
uncover,Left hip,73,73
uncover,Left knee,76,98
uncover,Left ankle,72,121
uncover,Right wrist,47,71
uncover,Right elbow,45,55
uncover,Right shoulder,44,40
uncover,Left shoulder,69,30
uncover,Left elbow,80,47
uncover,Left wrist,80,64
uncover,thorax,56,30
uncover,head top,56,10
uncover,Right ankle,64,122
uncover,Right knee,59,96
uncover,Right hip,52,70
uncover,Left hip,69,70
uncover,Left knee,82,89
uncover,Left ankle,59,98
uncover,Right wrist,69,26
uncover,Right elbow,62,36
uncover,Right shoulder,44,31
uncover,Left shoulder,64,28
uncover,Left elbow,78,43
uncover,Left wrist,73,26
uncover,thorax,57,27
uncover,head top,54,11
uncover,Right ankle,49,102
uncover,Right knee,43,79
uncover,Right hip,64,73
uncover,Left hip,74,74
uncover,Left knee,57,97
uncover,Left ankle,73,116
uncover,Right wrist,50,31
uncover,Right elbow,46,48
uncover,Right shoulder,57,38
uncover,Left shoulder,68,35
uncover,Left elbow,61,57
uncover,Left wrist,48,55
uncover,thorax,62,32
uncover,head top,56,19
uncover,Right ankle,64,117
uncover,Right knee,63,95
uncover,Right hip,69,68
uncover,Left hip,52,66
uncover,Left knee,45,88
uncover,Left ankle,52,115
uncover,Right wrist,41,24
uncover,Right elbow,44,40
uncover,Right shoulder,64,27
uncover,Left shoulder,49,28
uncover,Left elbow,38,41
uncover,Left wrist,36,24
uncover,thorax,56,23
uncover,head top,55,10
uncover,Right ankle,63,100
uncover,Right knee,44,84
uncover,Right hip,62,75
uncover,Left hip,70,77
uncover,Left knee,53,98
uncover,Left ankle,62,117
uncover,Right wrist,32,59
uncover,Right elbow,48,50
uncover,Right shoulder,58,35
uncover,Left shoulder,58,38
uncover,Left elbow,59,64
uncover,Left wrist,47,71
uncover,thorax,55,35
uncover,head top,46,25
uncover,Right ankle,56,99
uncover,Right knee,73,80
uncover,Right hip,52,68
uncover,Left hip,60,66
uncover,Left knee,78,83
uncover,Left ankle,69,107
uncover,Right wrist,66,42
uncover,Right elbow,49,43
uncover,Right shoulder,40,29
uncover,Left shoulder,63,28
uncover,Left elbow,70,45
uncover,Left wrist,79,59
uncover,thorax,54,25
uncover,head top,54,8
uncover,Right ankle,59,108
uncover,Right knee,77,90
uncover,Right hip,57,68
uncover,Left hip,61,67
uncover,Left knee,80,84
uncover,Left ankle,57,99
uncover,Right wrist,77,61
uncover,Right elbow,64,49
uncover,Right shoulder,57,28
uncover,Left shoulder,64,26
uncover,Left elbow,80,39
uncover,Left wrist,76,22
uncover,thorax,62,24
uncover,head top,60,10
uncover,Right ankle,58,123
uncover,Right knee,56,98
uncover,Right hip,53,75
uncover,Left hip,71,74
uncover,Left knee,68,98
uncover,Left ankle,69,123
uncover,Right wrist,37,31
uncover,Right elbow,31,47
uncover,Right shoulder,45,36
uncover,Left shoulder,70,30
uncover,Left elbow,80,47
uncover,Left wrist,84,65
uncover,thorax,57,32
uncover,head top,55,12
uncover,Right ankle,54,123
uncover,Right knee,55,100
uncover,Right hip,55,75
uncover,Left hip,73,70
uncover,Left knee,87,93
uncover,Left ankle,70,112
uncover,Right wrist,37,37
uncover,Right elbow,36,54
uncover,Right shoulder,45,36
uncover,Left shoulder,70,30
uncover,Left elbow,85,43
uncover,Left wrist,82,27
uncover,thorax,57,31
uncover,head top,54,11
uncover,Right ankle,46,122
uncover,Right knee,45,97
uncover,Right hip,43,68
uncover,Left hip,56,67
uncover,Left knee,75,86
uncover,Left ankle,54,101
uncover,Right wrist,68,38
uncover,Right elbow,55,43
uncover,Right shoulder,41,29
uncover,Left shoulder,64,29
uncover,Left elbow,77,42
uncover,Left wrist,78,26
uncover,thorax,56,26
uncover,head top,59,10
uncover,Right ankle,56,115
uncover,Right knee,71,93
uncover,Right hip,58,73
uncover,Left hip,76,69
uncover,Left knee,88,93
uncover,Left ankle,89,109
uncover,Right wrist,54,56
uncover,Right elbow,42,56
uncover,Right shoulder,45,36
uncover,Left shoulder,69,30
uncover,Left elbow,80,47
uncover,Left wrist,71,56
uncover,thorax,57,28
uncover,head top,54,11
uncover,Right ankle,51,124
uncover,Right knee,52,100
uncover,Right hip,51,76
uncover,Left hip,72,75
uncover,Left knee,75,98
uncover,Left ankle,82,121
uncover,Right wrist,43,73
uncover,Right elbow,46,55
uncover,Right shoulder,44,37
uncover,Left shoulder,70,31
uncover,Left elbow,81,46
uncover,Left wrist,81,64
uncover,thorax,56,31
uncover,head top,55,12
uncover,Right ankle,45,105
uncover,Right knee,46,81
uncover,Right hip,64,75
uncover,Left hip,70,76
uncover,Left knee,54,95
uncover,Left ankle,62,119
uncover,Right wrist,49,39
uncover,Right elbow,46,51
uncover,Right shoulder,65,34
uncover,Left shoulder,51,42
uncover,Left elbow,50,60
uncover,Left wrist,42,49
uncover,thorax,53,36
uncover,head top,43,26
uncover,Right ankle,58,94
uncover,Right knee,42,80
uncover,Right hip,64,72
uncover,Left hip,70,74
uncover,Left knee,50,96
uncover,Left ankle,60,117
uncover,Right wrist,35,59
uncover,Right elbow,49,48
uncover,Right shoulder,56,38
uncover,Left shoulder,67,36
uncover,Left elbow,79,54
uncover,Left wrist,82,71
uncover,thorax,61,34
uncover,head top,52,22
uncover,Right ankle,64,112
uncover,Right knee,81,91
uncover,Right hip,65,70
uncover,Left hip,68,70
uncover,Left knee,86,87
uncover,Left ankle,65,110
uncover,Right wrist,45,66
uncover,Right elbow,48,48
uncover,Right shoulder,51,30
uncover,Left shoulder,66,28
uncover,Left elbow,82,34
uncover,Left wrist,77,19
uncover,thorax,63,26
uncover,head top,67,10
uncover,Right ankle,63,102
uncover,Right knee,75,81
uncover,Right hip,50,69
uncover,Left hip,57,67
uncover,Left knee,78,86
uncover,Left ankle,56,99
uncover,Right wrist,40,64
uncover,Right elbow,37,50
uncover,Right shoulder,38,31
uncover,Left shoulder,64,28
uncover,Left elbow,68,48
uncover,Left wrist,70,64
uncover,thorax,54,27
uncover,head top,58,10
uncover,Right ankle,37,98
uncover,Right knee,64,91
uncover,Right hip,51,70
uncover,Left hip,57,69
uncover,Left knee,79,79
uncover,Left ankle,70,99
uncover,Right wrist,59,57
uncover,Right elbow,43,47
uncover,Right shoulder,43,29
uncover,Left shoulder,65,28
uncover,Left elbow,76,40
uncover,Left wrist,77,25
uncover,thorax,57,26
uncover,head top,61,10
uncover,Right ankle,70,122
uncover,Right knee,68,99
uncover,Right hip,70,74
uncover,Left hip,54,73
uncover,Left knee,42,93
uncover,Left ankle,57,113
uncover,Right wrist,37,12
uncover,Right elbow,50,18
uncover,Right shoulder,61,27
uncover,Left shoulder,43,36
uncover,Left elbow,31,47
uncover,Left wrist,33,31
uncover,thorax,51,28
uncover,head top,40,17
uncover,Right ankle,50,118
uncover,Right knee,42,94
uncover,Right hip,52,74
uncover,Left hip,70,75
uncover,Left knee,67,98
uncover,Left ankle,69,122
uncover,Right wrist,42,72
uncover,Right elbow,45,55
uncover,Right shoulder,44,38
uncover,Left shoulder,70,30
uncover,Left elbow,79,47
uncover,Left wrist,78,64
uncover,thorax,55,31
uncover,head top,54,12
uncover,Right ankle,73,111
uncover,Right knee,88,91
uncover,Right hip,67,72
uncover,Left hip,70,70
uncover,Left knee,84,85
uncover,Left ankle,66,108
uncover,Right wrist,82,20
uncover,Right elbow,82,33
uncover,Right shoulder,64,27
uncover,Left shoulder,62,27
uncover,Left elbow,79,40
uncover,Left wrist,74,24
uncover,thorax,63,22
uncover,head top,61,10
uncover,Right ankle,60,115
uncover,Right knee,41,95
uncover,Right hip,53,71
uncover,Left hip,74,70
uncover,Left knee,86,93
uncover,Left ankle,69,113
uncover,Right wrist,40,74
uncover,Right elbow,44,56
uncover,Right shoulder,45,37
uncover,Left shoulder,70,31
uncover,Left elbow,79,46
uncover,Left wrist,86,64
uncover,thorax,58,30
uncover,head top,55,12
uncover,Right ankle,48,104
uncover,Right knee,45,83
uncover,Right hip,64,77
uncover,Left hip,72,77
uncover,Left knee,62,100
uncover,Left ankle,75,123
uncover,Right wrist,49,25
uncover,Right elbow,43,37
uncover,Right shoulder,56,38
uncover,Left shoulder,64,36
uncover,Left elbow,58,58
uncover,Left wrist,51,48
uncover,thorax,57,33
uncover,head top,53,21
uncover,Right ankle,57,125
uncover,Right knee,56,101
uncover,Right hip,53,74
uncover,Left hip,73,74
uncover,Left knee,69,100
uncover,Left ankle,69,123
uncover,Right wrist,44,74
uncover,Right elbow,47,55
uncover,Right shoulder,44,39
uncover,Left shoulder,71,30
uncover,Left elbow,76,49
uncover,Left wrist,80,68
uncover,thorax,57,32
uncover,head top,53,13
uncover,Right ankle,42,122
uncover,Right knee,47,97
uncover,Right hip,47,72
uncover,Left hip,64,69
uncover,Left knee,80,88
uncover,Left ankle,59,98
uncover,Right wrist,54,8
uncover,Right elbow,42,11
uncover,Right shoulder,44,30
uncover,Left shoulder,63,30
uncover,Left elbow,79,41
uncover,Left wrist,75,24
uncover,thorax,54,27
uncover,head top,54,11
uncover,Right ankle,51,106
uncover,Right knee,41,83
uncover,Right hip,56,69
uncover,Left hip,61,70
uncover,Left knee,54,93
uncover,Left ankle,79,103
uncover,Right wrist,45,21
uncover,Right elbow,41,35
uncover,Right shoulder,56,25
uncover,Left shoulder,60,24
uncover,Left elbow,50,45
uncover,Left wrist,38,40
uncover,thorax,57,22
uncover,head top,54,11
uncover,Right ankle,51,124
uncover,Right knee,54,99
uncover,Right hip,56,77
uncover,Left hip,75,73
uncover,Left knee,94,87
uncover,Left ankle,80,108
uncover,Right wrist,38,30
uncover,Right elbow,28,45
uncover,Right shoulder,45,36
uncover,Left shoulder,67,30
uncover,Left elbow,88,33
uncover,Left wrist,75,21
uncover,thorax,57,30
uncover,head top,54,13
uncover,Right ankle,50,124
uncover,Right knee,53,97
uncover,Right hip,53,72
uncover,Left hip,74,72
uncover,Left knee,78,97
uncover,Left ankle,83,120
uncover,Right wrist,37,72
uncover,Right elbow,42,53
uncover,Right shoulder,45,36
uncover,Left shoulder,70,30
uncover,Left elbow,78,49
uncover,Left wrist,85,64
uncover,thorax,56,30
uncover,head top,54,13
uncover,Right ankle,54,114
uncover,Right knee,37,94
uncover,Right hip,47,72
uncover,Left hip,66,71
uncover,Left knee,61,99
uncover,Left ankle,83,108
uncover,Right wrist,38,73
uncover,Right elbow,43,55
uncover,Right shoulder,44,37
uncover,Left shoulder,70,29
uncover,Left elbow,79,48
uncover,Left wrist,85,64
uncover,thorax,57,29
uncover,head top,54,12
uncover,Right ankle,54,119
uncover,Right knee,50,96
uncover,Right hip,45,71
uncover,Left hip,53,68
uncover,Left knee,81,74
uncover,Left ankle,69,96
uncover,Right wrist,34,64
uncover,Right elbow,37,47
uncover,Right shoulder,40,30
uncover,Left shoulder,62,29
uncover,Left elbow,76,42
uncover,Left wrist,78,26
uncover,thorax,55,26
uncover,head top,62,11
uncover,Right ankle,61,117
uncover,Right knee,72,94
uncover,Right hip,60,69
uncover,Left hip,63,68
uncover,Left knee,80,85
uncover,Left ankle,56,101
uncover,Right wrist,81,20
uncover,Right elbow,81,34
uncover,Right shoulder,64,25
uncover,Left shoulder,61,26
uncover,Left elbow,77,42
uncover,Left wrist,77,24
uncover,thorax,63,23
uncover,head top,64,10
uncover,Right ankle,53,105
uncover,Right knee,43,84
uncover,Right hip,63,68
uncover,Left hip,59,67
uncover,Left knee,38,83
uncover,Left ankle,51,106
uncover,Right wrist,33,52
uncover,Right elbow,46,41
uncover,Right shoulder,59,25
uncover,Left shoulder,53,24
uncover,Left elbow,42,40
uncover,Left wrist,37,28
uncover,thorax,50,23
uncover,head top,46,12
uncover,Right ankle,73,92
uncover,Right knee,88,66
uncover,Right hip,54,65
uncover,Left hip,54,62
uncover,Left knee,82,48
uncover,Left ankle,70,75
uncover,Right wrist,78,64
uncover,Right elbow,70,52
uncover,Right shoulder,63,26
uncover,Left shoulder,62,23
uncover,Left elbow,86,37
uncover,Left wrist,79,23
uncover,thorax,69,23
uncover,head top,78,14
uncover,Right ankle,60,119
uncover,Right knee,46,93
uncover,Right hip,66,69
uncover,Left hip,61,68
uncover,Left knee,54,98
uncover,Left ankle,57,125
uncover,Right wrist,53,18
uncover,Right elbow,43,38
uncover,Right shoulder,60,24
uncover,Left shoulder,47,23
uncover,Left elbow,39,44
uncover,Left wrist,34,29
uncover,thorax,49,21
uncover,head top,38,13
uncover,Right ankle,47,108
uncover,Right knee,39,82
uncover,Right hip,60,67
uncover,Left hip,67,70
uncover,Left knee,48,94
uncover,Left ankle,53,121
uncover,Right wrist,49,24
uncover,Right elbow,43,39
uncover,Right shoulder,60,23
uncover,Left shoulder,55,27
uncover,Left elbow,47,40
uncover,Left wrist,51,23
uncover,thorax,54,24
uncover,head top,45,15
uncover,Right ankle,59,123
uncover,Right knee,77,99
uncover,Right hip,59,71
uncover,Left hip,52,72
uncover,Left knee,79,91
uncover,Left ankle,52,106
uncover,Right wrist,87,33
uncover,Right elbow,87,50
uncover,Right shoulder,75,31
uncover,Left shoulder,56,30
uncover,Left elbow,45,47
uncover,Left wrist,59,57
uncover,thorax,68,28
uncover,head top,78,16
uncover,Right ankle,68,95
uncover,Right knee,41,100
uncover,Right hip,53,74
uncover,Left hip,72,75
uncover,Left knee,69,105
uncover,Left ankle,70,132
uncover,Right wrist,56,19
uncover,Right elbow,35,23
uncover,Right shoulder,50,30
uncover,Left shoulder,75,30
uncover,Left elbow,80,55
uncover,Left wrist,77,70
uncover,thorax,63,30
uncover,head top,54,14
uncover,Right ankle,46,99
uncover,Right knee,38,75
uncover,Right hip,75,61
uncover,Left hip,69,58
uncover,Left knee,40,70
uncover,Left ankle,46,95
uncover,Right wrist,38,23
uncover,Right elbow,37,39
uncover,Right shoulder,49,23
uncover,Left shoulder,69,13
uncover,Left elbow,66,34
uncover,Left wrist,48,33
uncover,thorax,58,19
uncover,head top,49,7
uncover,Right ankle,64,112
uncover,Right knee,37,101
uncover,Right hip,51,74
uncover,Left hip,71,77
uncover,Left knee,65,111
uncover,Left ankle,66,135
uncover,Right wrist,55,55
uncover,Right elbow,44,53
uncover,Right shoulder,52,33
uncover,Left shoulder,76,31
uncover,Left elbow,78,52
uncover,Left wrist,82,71
uncover,thorax,63,30
uncover,head top,59,14
uncover,Right ankle,57,97
uncover,Right knee,87,93
uncover,Right hip,66,68
uncover,Left hip,69,68
uncover,Left knee,83,90
uncover,Left ankle,57,90
uncover,Right wrist,61,65
uncover,Right elbow,62,46
uncover,Right shoulder,71,26
uncover,Left shoulder,77,30
uncover,Left elbow,80,51
uncover,Left wrist,82,69
uncover,thorax,76,28
uncover,head top,89,22
uncover,Right ankle,71,94
uncover,Right knee,40,103
uncover,Right hip,48,75
uncover,Left hip,70,77
uncover,Left knee,76,107
uncover,Left ankle,57,90
uncover,Right wrist,60,53
uncover,Right elbow,45,52
uncover,Right shoulder,51,32
uncover,Left shoulder,77,32
uncover,Left elbow,83,52
uncover,Left wrist,68,58
uncover,thorax,64,31
uncover,head top,59,14
uncover,Right ankle,61,95
uncover,Right knee,66,85
uncover,Right hip,56,70
uncover,Left hip,73,71
uncover,Left knee,74,100
uncover,Left ankle,68,133
uncover,Right wrist,46,67
uncover,Right elbow,51,52
uncover,Right shoulder,52,32
uncover,Left shoulder,78,31
uncover,Left elbow,85,51
uncover,Left wrist,69,54
uncover,thorax,67,28
uncover,head top,72,12
uncover,Right ankle,45,115
uncover,Right knee,38,88
uncover,Right hip,59,69
uncover,Left hip,63,70
uncover,Left knee,47,94
uncover,Left ankle,45,122
uncover,Right wrist,48,20
uncover,Right elbow,44,34
uncover,Right shoulder,54,26
uncover,Left shoulder,61,22
uncover,Left elbow,69,44
uncover,Left wrist,59,62
uncover,thorax,58,21
uncover,head top,47,10
uncover,Right ankle,52,94
uncover,Right knee,30,75
uncover,Right hip,62,73
uncover,Left hip,60,71
uncover,Left knee,28,77
uncover,Left ankle,52,94
uncover,Right wrist,44,29
uncover,Right elbow,42,43
uncover,Right shoulder,54,27
uncover,Left shoulder,58,26
uncover,Left elbow,58,50
uncover,Left wrist,54,70
uncover,thorax,54,25
uncover,head top,43,15
uncover,Right ankle,69,93
uncover,Right knee,86,69
uncover,Right hip,53,69
uncover,Left hip,56,67
uncover,Left knee,93,75
uncover,Left ankle,69,92
uncover,Right wrist,71,48
uncover,Right elbow,56,43
uncover,Right shoulder,52,23
uncover,Left shoulder,71,30
uncover,Left elbow,78,49
uncover,Left wrist,83,67
uncover,thorax,63,27
uncover,head top,74,13
uncover,Right ankle,54,95
uncover,Right knee,34,77
uncover,Right hip,69,74
uncover,Left hip,65,71
uncover,Left knee,31,77
uncover,Left ankle,52,93
uncover,Right wrist,46,26
uncover,Right elbow,43,44
uncover,Right shoulder,55,27
uncover,Left shoulder,74,24
uncover,Left elbow,65,47
uncover,Left wrist,53,40
uncover,thorax,63,27
uncover,head top,57,11
uncover,Right ankle,59,133
uncover,Right knee,57,109
uncover,Right hip,52,74
uncover,Left hip,70,73
uncover,Left knee,51,90
uncover,Left ankle,72,95
uncover,Right wrist,46,72
uncover,Right elbow,50,55
uncover,Right shoulder,50,34
uncover,Left shoulder,76,30
uncover,Left elbow,81,51
uncover,Left wrist,69,53
uncover,thorax,62,31
uncover,head top,55,13
uncover,Right ankle,69,108
uncover,Right knee,89,86
uncover,Right hip,60,71
uncover,Left hip,64,67
uncover,Left knee,94,65
uncover,Left ankle,69,84
uncover,Right wrist,79,73
uncover,Right elbow,74,56
uncover,Right shoulder,76,30
uncover,Left shoulder,72,27
uncover,Left elbow,87,44
uncover,Left wrist,84,29
uncover,thorax,78,27
uncover,head top,89,19
uncover,Right ankle,47,78
uncover,Right knee,38,52
uncover,Right hip,69,68
uncover,Left hip,65,65
uncover,Left knee,37,50
uncover,Left ankle,45,78
uncover,Right wrist,38,57
uncover,Right elbow,51,41
uncover,Right shoulder,60,24
uncover,Left shoulder,64,26
uncover,Left elbow,54,47
uncover,Left wrist,42,58
uncover,thorax,60,24
uncover,head top,51,10
uncover,Right ankle,54,126
uncover,Right knee,54,98
uncover,Right hip,62,70
uncover,Left hip,43,70
uncover,Left knee,43,100
uncover,Left ankle,55,124
uncover,Right wrist,52,43
